3 84.100174 100 3 90 29
3 84.100174 90 3 90 29
1 84.100174 90 0 80 29
0 84.100174 90 0 80 29
3 84.100174 90 0 80 29
3 84.100174 90 3 80 29
1 84.100174 80 0 70 28
0 84.100174 80 0 70 28
3 84.100174 80 0 70 28
3 84.100174 80 0 70 28
1 84.100174 80 3 60 28
0 84.100174 80 3 60 28
3 84.100174 80 3 60 28
3 84.100174 70 0 60 28
1 84.100174 70 0 40 28
0 84.100174 70 0 40 28
3 84.100174 70 0 40 28
3 84.100174 70 3 40 27
1 84.100174 70 3 30 27
0 84.100174 70 3 30 27
3 84.100174 60 3 30 27
3 84.100174 60 3 30 27
1 84.100174 50 0 20 27
0 84.100174 50 0 20 27
3 84.100174 50 3 20 27
3 84.100174 50 3 20 27
1 84.100174 40 0 10 26
0 84.100174 40 0 10 26
3 84.100174 40 0 10 26
3 84.100174 40 3 10 26
1 540.000000 100 0 100 30
0 84.142395 100 1 100 30
3 84.000168 100 0 100 30
3 84.000168 100 3 100 30
3 84.000168 100 3 90 29
3 84.000168 90 0 90 29
3 84.000168 80 3 80 29
3 84.000168 70 3 70 29
3 84.000168 70 0 70 29
3 84.000168 70 3 60 28
3 84.000168 60 3 60 28
3 84.000168 60 0 50 28
3 84.000168 60 3 50 28
3 84.000168 50 0 40 28
3 84.000168 50 0 40 27
3 84.000168 50 3 30 27
3 84.000168 20 0 20 27
1 540.000000 100 0 100 30
0 84.142456 100 1 100 30
3 84.000229 100 3 100 30
3 84.000229 90 3 100 29
3 84.000229 90 0 90 29
3 84.000229 90 3 90 29
3 84.000229 80 0 90 29
3 84.000229 80 3 80 29
3 84.000229 70 3 80 28
3 84.000229 70 3 70 28
3 84.000229 70 3 70 28
3 84.000229 60 0 60 28
3 84.000229 60 3 60 28
3 84.000229 50 3 50 28
3 84.000229 50 0 50 27
3 84.000229 50 3 40 27
3 84.000229 40 0 40 27
1 84.000229 40 3 20 27
0 84.000229 40 3 20 27
3 84.000229 40 3 20 27
3 84.000229 30 3 20 27
1 84.000229 30 0 10 26
0 84.000229 30 0 10 26
3 84.000229 30 3 10 26
3 84.000229 30 3 10 26
1 540.000000 100 0 100 30
0 84.100517 100 3 100 30
3 84.100517 100 3 100 30
3 84.100517 80 3 90 29
3 84.100517 80 0 80 29
3 84.100517 80 3 80 29
3 84.100517 70 3 70 29
3 84.100517 70 0 70 29
3 84.100517 70 3 60 29
3 84.100517 60 0 60 28
3 84.100517 60 3 50 28
3 84.100517 60 3 50 28
2 84.100517 50 0 40 28
1 417.558655 50 3 40 27
2 425.223938 50 1 40 27
1 382.329803 50 1 40 27
3 130.230774 50 3 40 26
3 84.100433 40 3 30 26
1 84.100433 30 0 20 26
0 84.100433 30 0 20 26
3 84.100433 30 0 20 26
3 84.100433 30 3 20 26
1 84.100433 30 3 10 26
0 84.100433 30 3 10 26
3 84.100433 30 3 10 26
3 84.100433 20 0 10 25
1 540.000000 100 0 100 30
3 123.419281 100 1 100 30
3 84.011581 100 3 100 30
3 84.011581 90 3 90 29
3 84.011581 90 0 90 29
3 84.011581 90 3 80 29
3 84.011581 80 0 80 29
3 84.011581 80 3 70 29
2 84.011581 70 0 60 28
0 327.781647 60 1 60 27
1 247.777664 60 1 60 27
3 195.458817 60 3 60 27
3 171.652115 60 3 60 27
1 169.518585 60 1 60 27
3 156.575439 60 1 60 27
3 131.800797 60 3 60 27
1 131.800797 60 3 60 27
3 116.724503 60 1 60 26
3 84.258575 40 3 40 26
1 84.258575 40 3 30 26
0 84.100281 40 3 30 26
3 84.100281 30 3 30 26
3 84.100281 30 3 30 26
3 84.100281 30 3 20 26
3 84.100281 20 3 20 25
3 84.100281 20 3 10 25
3 84.100281 10 0 10 25
1 540.000000 100 0 100 30
0 84.100540 100 1 100 30
3 84.100540 100 1 100 30
3 84.100540 90 3 100 30
3 84.100540 80 0 90 29
3 84.100540 80 3 90 29
3 84.100540 80 3 80 29
3 84.100540 70 0 80 29
3 84.100540 70 3 70 29
3 84.100540 60 0 70 29
3 84.100540 60 0 60 28
3 84.100540 60 3 60 28
3 84.100540 60 3 60 28
3 84.100540 50 3 50 28
3 84.100540 40 3 50 28
3 84.100540 40 3 40 27
3 84.100540 30 3 40 27
3 84.100540 30 3 30 27
3 84.100540 30 3 30 27
3 84.100540 20 0 20 27
3 84.100540 20 3 20 26
3 84.100540 10 0 10 26
3 84.100540 10 3 10 26
1 540.000000 100 0 100 30
3 130.774734 100 1 100 30
3 84.146347 100 3 100 29
3 84.146347 90 0 90 29
3 84.146347 90 3 90 29
3 84.146347 80 3 80 29
3 84.146347 80 3 80 29
3 84.146347 70 3 70 28
3 84.146347 70 3 70 28
3 84.146347 70 3 60 28
3 84.146347 60 3 60 28
3 84.146347 50 3 50 28
3 84.004120 50 3 50 27
3 84.004120 40 3 40 27
3 84.004120 40 3 40 27
3 84.004120 30 0 30 27
3 84.004120 30 3 30 26
3 84.004120 20 0 20 26
3 84.004120 20 3 20 26
3 84.004120 10 0 10 26
3 84.004120 10 3 10 26
1 540.000000 100 0 100 30
0 84.505020 100 1 100 30
3 84.505020 100 1 100 30
3 84.100525 100 3 90 30
3 84.100525 90 3 80 29
3 84.100525 90 3 80 29
3 84.100525 80 0 70 29
3 84.100525 80 3 70 29
3 84.100525 70 0 60 29
3 84.100525 70 3 60 28
3 84.100525 60 0 50 28
3 84.100525 60 0 50 28
3 84.100525 60 0 40 28
3 84.100525 60 0 40 27
3 84.100525 60 3 30 27
3 84.100525 50 3 30 27
3 84.100525 50 3 20 27
3 84.100525 40 3 20 26
3 84.100525 40 3 10 26
3 84.100525 40 3 10 26
2 540.000000 100 0 100 30
1 573.642822 100 1 100 30
3 174.001556 100 1 100 29
3 84.100815 100 3 100 29
1 84.100815 100 3 90 29
0 84.100143 90 3 90 29
3 84.100143 90 3 90 29
3 84.100143 90 3 90 29
3 84.100143 90 3 80 29
3 84.100143 80 3 80 29
3 84.100143 80 3 70 28
3 84.100143 70 3 70 28
3 84.100143 70 3 60 28
3 84.100143 60 3 60 28
3 84.100143 60 3 50 27
3 84.100143 50 3 50 27
3 84.100143 40 3 40 27
3 84.100143 40 3 40 27
3 84.100143 30 0 30 27
3 84.100143 30 3 30 26
3 84.100143 20 3 20 26
3 84.100143 20 3 20 26
3 84.100143 10 0 10 26
3 84.100143 10 3 10 26
2 376.954498 100 1 100 30
1 291.073120 100 1 100 30
3 216.127533 100 1 100 30
3 112.222168 100 3 100 29
1 111.417511 90 0 100 29
3 109.994598 90 0 100 29
3 109.359985 80 3 90 29
1 109.359985 80 3 80 29
3 104.573517 70 0 80 29
3 103.094025 70 3 80 29
3 103.094025 60 0 70 28
3 103.094025 60 3 70 28
3 103.094025 60 3 60 28
3 103.094025 50 0 40 28
3 103.094025 50 3 30 28
1 540.000000 100 0 100 30
3 111.162315 100 3 100 30
3 84.217674 100 3 100 30
3 84.217674 90 0 90 29
3 84.217674 90 3 90 29
3 84.217674 80 0 80 29
3 84.217674 80 3 80 29
3 84.217674 70 0 70 29
3 84.217674 70 3 70 28
3 84.217674 60 0 60 28
3 84.217674 60 3 60 28
3 84.217674 50 0 50 28
3 84.217674 50 3 50 28
3 84.217674 40 3 40 27
3 84.217674 40 3 40 27
3 84.217674 40 3 30 27
3 84.217674 30 0 30 27
3 84.217674 30 0 20 27
3 84.217674 30 0 20 26
3 84.217674 30 0 10 26
3 84.217674 30 0 10 26
1 540.000000 100 0 100 30
3 141.611893 100 1 100 30
3 84.100166 100 3 90 30
3 84.100166 100 3 80 30
3 84.100166 90 0 80 29
3 84.100166 90 3 70 29
3 84.100166 80 0 70 29
3 84.100166 80 0 60 29
3 84.100166 80 0 60 29
3 84.100166 80 0 50 28
3 84.100166 80 0 50 28
3 84.100166 60 3 40 28
3 84.100166 50 0 40 28
3 84.100166 50 3 30 27
3 84.100166 50 3 30 27
3 84.100166 40 0 20 27
3 84.100166 40 3 20 27
3 84.100166 30 0 10 26
2 540.000000 100 0 100 30
0 673.370300 100 0 100 30
1 643.499817 100 1 100 29
2 470.461182 100 1 100 29
1 343.166199 100 1 100 29
3 107.628616 100 1 100 29
3 84.173080 80 3 100 28
1 84.173080 70 3 90 28
0 84.030838 70 0 90 28
3 84.030838 70 0 90 28
3 84.030838 70 3 90 28
1 84.030838 60 3 80 28
0 84.030838 60 3 80 28
3 84.030838 60 3 80 28
3 84.030838 60 3 80 28
1 84.030838 50 0 70 28
0 84.030838 50 0 70 28
3 84.030838 50 0 70 28
3 84.030838 50 0 70 27
3 84.030838 50 0 60 27
3 84.030838 50 0 60 27
3 84.030838 50 0 50 27
3 84.030838 40 3 50 27
3 84.030838 30 0 40 26
3 84.030838 30 0 40 26
3 84.030838 30 3 30 26
3 84.030838 20 0 30 26
3 84.030838 20 0 20 26
3 84.030838 20 3 20 25
3 84.030838 10 0 10 25
3 84.030838 10 3 10 25
1 540.000000 100 0 100 30
0 401.631958 100 0 100 29
1 401.631958 100 0 100 29
0 347.908112 100 4 100 29
2 385.304626 100 4 100 29
0 429.630096 100 4 100 28
1 427.650208 100 4 100 28
0 244.720840 100 2 100 28
2 256.811462 100 2 100 28
0 450.859467 100 0 100 27
1 450.859467 100 0 100 27
0 371.247650 100 0 100 27
2 359.465851 100 4 100 27
0 440.309387 100 0 100 27
1 440.309387 100 0 100 26
0 308.295715 100 4 100 26
1 322.013123 100 4 100 26
0 199.374649 100 4 100 25
2 128.146469 100 4 100 25
1 431.896790 100 0 100 24
2 337.696045 100 4 100 24
1 589.204468 100 4 100 23
0 178.564331 100 3 100 22
1 177.710968 100 1 100 22
2 107.193016 100 0 100 22
1 198.626770 100 0 100 22
2 105.033264 100 0 100 21
1 205.108368 100 0 100 21
2 114.754944 100 0 100 21
1 240.909775 100 0 100 20
3 261.243774 100 3 100 20
1 264.822144 100 3 100 20
0 223.487076 100 3 100 19
1 223.487076 100 3 100 19
2 171.094330 100 3 100 19
1 261.986053 100 3 100 19
3 84.910873 100 3 100 18
2 84.059746 90 3 80 18
0 277.426331 80 3 80 17
1 277.426331 80 3 80 17
0 236.091370 80 3 80 17
2 236.091370 80 3 80 17
0 420.744781 80 4 80 16
1 469.968018 80 4 80 16
2 291.782745 80 4 80 16
1 382.423706 80 4 80 15
0 150.807190 80 4 80 14
1 150.807190 80 4 80 14
2 85.023064 80 4 80 14
0 235.023407 80 4 80 14
1 235.023407 80 4 80 13
0 84.100540 80 4 80 13
3 84.100540 80 4 80 13
2 84.100540 80 4 70 12
3 141.846832 70 4 70 12
1 168.956253 70 4 70 12
0 84.331032 60 4 70 12
3 84.100288 60 4 70 11
3 84.100288 60 4 70 11
3 84.100288 50 4 60 11
3 84.100288 50 4 60 11
3 84.100288 40 4 50 11
3 84.100288 40 4 50 10
2 84.100288 30 4 40 10
1 226.120819 30 4 40 10
2 84.100227 30 4 40 8
0 371.968475 30 4 40 8
2 371.968475 30 4 40 7
1 394.709717 30 4 40 7
3 84.306717 30 4 40 6
3 84.306717 30 4 30 6
3 84.306717 30 4 20 6
3 84.306717 20 4 20 6
3 84.306717 20 4 10 6
3 84.306717 10 4 10 5
1 540.000000 100 0 100 30
3 130.182404 100 3 100 29
2 91.424789 100 0 90 29
1 262.446045 100 1 90 29
3 154.354309 100 0 90 28
3 134.330109 100 0 90 28
1 134.330109 100 0 90 28
3 101.474724 100 0 90 28
3 84.534225 100 0 90 28
1 84.534225 100 0 80 27
0 84.100426 100 0 80 27
3 84.100426 100 0 80 27
3 84.100426 100 0 80 27
3 84.100426 100 0 70 27
2 84.100426 100 0 60 27
1 362.465424 100 3 60 26
3 97.087097 90 3 60 25
3 84.358040 90 3 50 25
2 84.358040 90 3 40 25
1 255.240051 80 3 40 25
3 121.952568 80 3 40 24
3 84.017410 80 3 30 24
3 84.017410 70 3 20 24
3 84.017410 70 3 20 23
3 84.017410 60 3 10 23
3 84.017410 60 3 10 23
2 540.000000 100 0 100 30
1 683.457581 100 0 100 30
2 198.743988 100 3 100 29
1 169.593063 100 1 100 28
3 151.345886 100 1 100 28
3 119.983994 100 0 100 27
1 119.983994 100 0 100 27
3 118.561569 100 0 100 27
3 117.927139 100 0 90 27
1 117.927139 100 0 90 27
3 114.940048 100 0 90 27
2 113.285110 100 0 90 27
1 268.145111 100 0 90 26
3 275.735504 100 0 90 26
1 345.515167 100 3 90 26
3 135.746460 100 0 90 25
3 96.988960 100 0 90 25
1 96.988960 100 0 80 25
3 96.562279 100 0 80 25
3 96.434273 100 0 80 25
1 96.434273 100 0 70 25
3 96.292046 100 0 70 25
2 96.292046 100 0 60 24
1 262.464233 100 0 60 24
3 139.485794 100 0 60 24
3 113.541122 100 0 60 23
1 113.541122 100 0 60 23
3 111.407486 100 0 60 23
3 110.305527 100 0 50 23
1 110.305527 100 0 40 23
3 107.318436 100 0 40 23
3 105.663498 100 0 40 23
1 105.663498 100 0 30 22
3 102.676407 100 0 30 22
3 101.021469 100 0 30 22
1 101.021469 100 0 20 22
3 100.594742 100 0 20 22
3 100.466721 100 0 20 22
3 100.466721 100 0 10 22
3 100.466721 100 0 10 22
1 540.000000 100 0 100 30
3 146.660858 100 1 100 29
3 134.123901 100 0 100 28
1 134.123901 100 0 100 28
3 132.701553 100 0 100 28
3 132.067184 100 0 90 28
1 132.067184 100 0 90 28
3 131.213776 100 0 90 28
3 130.842880 100 0 80 28
2 130.842880 100 0 80 28
1 298.965668 100 0 80 27
3 167.362091 100 0 80 27
3 145.950470 100 0 80 27
1 145.950470 100 0 80 26
0 84.073708 100 0 80 26
3 84.073708 100 0 80 26
3 84.073708 100 0 80 26
1 84.073708 100 0 70 26
0 84.073708 100 0 70 26
3 84.073708 100 0 70 26
3 84.073708 100 0 70 26
1 84.073708 100 0 60 25
0 84.073708 100 0 60 25
3 84.073708 100 0 60 25
3 84.073708 100 0 60 25
3 84.073708 100 0 50 25
3 84.073708 100 0 40 25
2 84.073708 100 0 30 25
1 260.242798 100 0 30 24
3 169.169327 100 0 30 24
3 140.198471 100 0 30 24
1 140.198471 100 0 30 24
0 84.100327 100 0 30 23
3 84.100327 100 0 30 23
3 84.100327 100 0 30 23
1 84.100327 100 0 20 23
0 84.100327 100 0 20 23
3 84.100327 100 0 20 23
3 84.100327 100 0 20 23
3 84.100327 100 0 10 23
3 84.100327 100 0 10 22
1 540.000000 100 0 100 30
2 499.873535 100 0 100 30
1 525.807373 100 0 100 29
3 122.214218 100 3 100 28
3 84.100266 100 3 100 28
2 84.100266 90 0 90 28
3 88.082626 90 0 90 28
2 90.365341 80 0 80 28
1 344.122223 80 0 80 27
3 198.498123 80 2 80 26
1 164.959930 80 3 80 26
3 157.137024 80 3 80 26
3 139.651505 80 1 20 26
1 464.898895 100 1 100 30
3 138.457809 100 1 100 30
3 84.084663 90 3 90 29
1 84.084663 90 3 80 29
0 84.084663 90 3 80 29
3 84.084663 80 3 80 29
3 84.084663 80 3 80 29
1 84.084663 70 0 70 29
0 84.084663 70 0 70 29
3 84.084663 70 3 70 29
3 84.084663 70 3 70 29
1 84.084663 60 0 60 28
0 84.084663 60 0 60 28
3 84.084663 60 3 60 28
3 84.084663 60 3 60 28
1 87.071518 50 2 40 28
3 96.459015 50 2 40 28
3 199.014038 50 2 40 28
1 269.016296 50 2 40 28
0 265.118256 50 1 40 27
1 229.739075 50 1 40 27
3 182.054886 50 3 40 27
3 155.319962 50 3 40 27
1 154.466599 50 1 40 27
3 85.756721 50 3 40 26
3 84.008377 40 3 40 26
1 84.008377 40 0 30 26
0 84.008377 40 0 30 26
3 84.008377 40 3 30 26
3 84.008377 30 1 30 26
1 84.008377 30 3 20 26
0 84.008377 30 3 20 26
3 84.008377 30 3 20 26
3 84.008377 20 3 20 25
1 84.008377 20 3 10 25
0 84.008377 20 3 10 25
3 84.008377 20 3 10 25
3 84.008377 10 3 10 25
1 540.000000 100 0 100 30
3 98.893127 100 3 100 30
3 84.100494 90 3 100 30
3 84.100494 80 0 90 29
3 84.100494 80 0 90 29
3 84.003067 80 0 80 29
3 97.723694 80 2 80 29
3 115.139008 80 0 80 29
1 137.413254 80 2 60 28
3 152.999619 80 2 60 28
1 161.780853 80 0 60 28
3 137.456650 80 0 60 28
3 170.619339 80 2 30 27
1 213.948959 80 2 30 27
0 84.100281 70 3 30 27
3 84.100281 70 3 30 27
3 84.100281 60 3 30 27
1 84.100281 60 0 20 27
0 84.100281 60 0 20 27
3 84.100281 60 0 20 27
3 84.100281 60 3 20 26
3 84.100281 50 0 10 26
3 84.100281 50 3 10 26
1 460.193726 100 1 100 30
3 272.608093 100 1 100 30
3 145.617630 100 3 100 30
3 115.703453 100 3 100 30
3 115.703453 100 0 100 29
3 115.703453 100 3 100 29
3 115.703453 100 3 100 29
3 115.703453 90 3 90 29
3 115.703453 90 3 90 29
3 110.582909 90 1 90 29
3 89.128250 60 3 30 28
3 89.128250 50 3 30 28
3 84.007797 50 3 20 28
3 84.007797 50 3 20 28
3 84.007797 40 3 10 28
3 84.007797 40 3 10 27
1 537.012939 100 1 100 30
0 534.789307 100 1 100 30
1 255.281158 100 1 100 30
3 200.509705 100 1 100 30
3 85.417648 100 3 100 29
1 84.100952 90 3 90 29
0 84.100128 80 3 90 29
3 84.100128 80 3 90 29
3 84.100128 70 3 90 29
1 84.100128 70 3 80 29
0 84.100128 70 3 80 29
3 84.100128 70 3 80 29
3 84.100128 60 3 80 29
1 84.100128 60 3 70 29
0 84.100128 60 3 70 29
3 84.100128 60 3 70 29
3 84.100128 50 0 70 28
1 84.100128 50 3 60 28
0 84.100128 50 3 60 28
3 84.100128 50 3 60 28
3 84.100128 40 0 60 28
1 84.100128 40 3 50 28
0 84.100128 40 3 50 28
3 84.100128 40 3 50 28
3 84.100128 30 0 50 28
1 84.100128 30 3 40 27
0 84.100128 30 3 40 27
3 84.100128 30 3 40 27
3 84.100128 20 0 40 27
1 84.100128 20 3 30 27
0 84.100128 20 3 30 27
3 84.100128 20 3 30 27
3 87.091797 10 2 30 27
1 540.000000 100 0 100 30
2 129.079865 100 3 100 30
3 125.854370 90 3 100 29
3 106.591782 80 3 100 29
2 106.591782 80 3 90 29
3 114.414276 80 3 90 29
3 118.957901 80 0 90 29
2 118.957901 70 3 80 29
3 133.891754 70 3 80 29
3 230.372757 100 1 100 30
3 115.369034 100 3 100 30
3 86.205704 60 2 90 29
3 96.156433 60 3 80 29
3 96.156433 50 2 70 28
3 116.471039 50 3 60 28
3 136.785629 30 3 60 28
3 152.734085 30 3 60 27
3 157.100601 30 3 60 27
1 396.901794 100 1 100 30
3 170.295731 100 1 100 30
3 84.100235 100 3 90 30
1 84.100235 100 3 80 30
0 84.100235 100 3 80 30
3 84.100235 90 3 80 29
3 85.324532 90 3 70 29
3 96.807907 80 3 70 29
3 97.691475 80 3 70 29
1 99.113823 70 2 50 29
3 104.803589 70 2 50 28
3 111.900391 70 3 50 28
1 111.900391 70 3 50 28
3 110.904884 70 2 50 28
1 113.649849 70 3 40 28
3 112.092819 70 2 40 28
3 129.358017 70 3 30 28
3 129.358017 70 3 30 27
3 146.801208 60 3 20 27
3 123.567261 50 3 10 27
1 540.000000 100 0 100 30
0 84.143677 100 3 100 30
3 84.001442 90 3 100 30
3 84.001442 80 3 100 30
2 84.001442 80 3 90 29
3 84.854851 80 3 90 29
3 85.225739 70 0 90 29
2 85.225739 70 0 80 29
3 103.423096 70 2 80 29
3 171.991333 70 2 80 29
2 260.239105 70 2 80 29
3 284.051453 70 1 80 29
3 299.474243 70 3 80 28
2 299.474243 70 3 80 28
1 323.767578 70 1 80 28
3 104.136894 70 1 80 28
3 84.006737 70 3 60 27
1 84.006737 70 3 50 27
0 84.006737 70 3 50 27
3 84.006737 60 3 50 27
3 84.006737 60 3 50 27
1 84.006737 60 3 40 27
0 84.006737 60 3 40 27
3 84.006737 60 3 40 27
3 88.933769 50 2 40 27
1 116.211632 50 2 30 27
3 140.796814 50 2 30 27
3 185.596893 50 3 30 26
1 185.596893 50 3 30 26
3 150.750748 50 1 30 26
3 102.940826 50 3 10 26
1 540.305725 100 0 100 30
3 102.371002 100 3 100 29
3 84.149696 90 3 90 29
3 84.007469 80 0 80 29
3 84.007469 80 3 80 29
3 84.007469 80 3 70 29
3 84.007469 70 0 70 28
3 84.007469 70 3 50 28
3 84.007469 60 3 50 28
3 84.007469 60 3 40 28
3 84.007469 60 3 40 28
3 84.007469 60 3 30 27
3 84.007469 50 3 20 27
3 84.007469 40 3 10 27
3 84.007469 40 3 10 27
1 540.000000 100 0 100 30
3 135.367126 100 3 100 29
3 96.609512 80 3 90 29
3 96.609512 80 3 80 29
3 88.787857 70 1 80 29
3 84.245102 70 3 60 29
3 84.100266 60 0 60 28
3 84.100266 60 3 50 28
3 84.100266 50 0 50 28
3 85.059006 50 2 40 28
3 133.776901 50 2 40 28
3 152.938705 50 3 40 27
3 143.552719 50 1 40 27
1 129.839981 30 3 20 27
3 110.294113 30 3 20 27
3 93.304001 20 1 10 27
2 540.000000 100 0 100 30
0 629.196289 100 0 100 30
1 629.196289 100 0 100 30
2 309.810883 100 3 100 29
1 310.292236 100 1 100 28
3 149.083588 100 3 100 28
3 121.540314 100 2 100 28
1 149.988480 100 2 90 28
3 175.591354 100 2 90 28
1 369.641418 100 2 90 27
2 408.593750 100 2 90 27
1 578.559448 100 0 90 27
3 211.445007 100 0 90 26
1 263.923889 100 2 90 25
0 84.122711 100 1 90 25
3 84.100159 100 1 90 25
3 84.100159 90 3 90 25
1 84.100159 90 3 80 25
0 84.100159 90 3 80 25
3 84.100159 80 3 80 25
3 84.100159 80 3 80 24
3 84.100159 80 3 70 24
3 84.100159 70 0 70 24
3 84.100159 70 0 60 24
3 84.100159 70 0 60 24
3 84.100159 50 3 50 23
3 84.100159 40 3 40 23
3 84.100159 30 0 40 23
3 84.100159 30 3 30 23
3 84.100159 20 3 30 22
3 84.100159 20 3 20 22
3 84.100159 20 3 20 22
3 84.100159 10 0 10 22
3 84.100159 10 0 10 22
1 280.384338 100 1 100 30
3 154.449036 100 3 100 29
3 128.895370 100 3 100 29
1 128.340652 100 0 90 29
3 126.918381 100 0 90 29
3 143.352234 100 2 90 29
1 210.915863 100 2 90 29
3 220.467590 100 2 90 29
3 329.185974 100 2 90 28
1 359.067902 100 1 90 28
3 354.636658 100 1 90 28
3 301.187531 100 1 90 28
1 215.093262 100 1 90 28
3 185.836731 100 3 90 28
3 161.694122 100 3 90 28
3 155.293732 100 1 90 28
3 173.363892 100 2 90 27
3 266.210632 100 2 90 27
3 324.761566 100 1 90 27
3 274.169189 100 1 90 27
3 159.202316 100 1 90 27
3 95.445114 90 3 70 26
3 87.615906 80 1 70 26
3 113.969894 80 0 60 26
